customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0172-QIAW,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.47,989.83,Yes
0173-RPNZ,Male,0,Yes,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.78,5624.36,No
0174-SWAC,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,204.84,No
0175-TDNF,Male,1,No,Yes,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.25,863.56,Yes
0176-UKAI,Female,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,1206.75,No
0177-VRNL,Male,1,No,Yes,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.89,3090.02,No
0178-WYAO,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),36.29,1940.08,No
0179-XFNR,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.74,2347.41,No
0180-YMAU,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.1,673.77,No
0181-ZTNX,Male,1,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,37.09,2451.4,No
0182-AAAA,Female,1,No,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,104.69,6473.75,No
0183-BHND,Female,1,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.85,1101.44,Yes
0184-COAG,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,941.81,No
0185-DVNJ,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.31,5450.21,Yes
0186-ECAM,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,94.3,298.97,Yes
0187-FJNP,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),30.11,30.49,No
0188-GQAS,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.7,3051.32,No
0189-HXNV,Male,0,Yes,No,40,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,25.04,1097.87,No
0190-IEAY,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.5,418.27,No
0191-JLNB,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,118.75,494.58,Yes
0192-KSAE,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,98.49,2357.44,No
0193-LZNH,Female,0,No,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.52,3191.51,No
0194-MGAK,Male,1,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.39,59.95,No
0195-NNNN,Male,0,No,No,62,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,1196.87,No
0196-OUAQ,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),118.75,136.22,No
0197-PBNT,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.31,2046.65,No
0198-QIAW,Female,1,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.78,669.33,Yes
0199-RPNZ,Female,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.5,51.58,No
0200-SWAC,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),85.89,2375.5,No
0201-TDNF,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,53.98,3335.28,No
0202-UKAI,Male,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.38,1435.96,No
0203-VRNL,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),95.78,4753.98,Yes
0204-WYAO,Female,1,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),118.75,5941.66,No
0205-XFNR,Male,0,Yes,No,70,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),111.4,7476.82,No
0206-YMAU,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,40.05,84.61,Yes
0207-ZTNX,Female,1,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),71.85,4147.55,No
0208-AAAA,Male,1,No,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.93,1616.68,No
0209-BHND,Male,0,No,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,118.75,7988.81,No
0210-COAG,Female,1,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.6,2977.74,No
0211-DVNJ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,47.36,215.0,Yes
0212-ECAM,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,118.32,Yes
0213-FJNP,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,40.94,1974.89,No
0214-GQAS,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.17,2603.05,Yes
0215-HXNV,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),18.25,1131.19,No
0216-IEAY,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),95.06,4581.44,No
0217-JLNB,Female,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.68,1876.79,No
0218-KSAE,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),75.64,149.3,No
0219-LZNH,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.98,35.77,No
0220-MGAK,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,60.49,68.39,Yes
0221-NNNN,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.11,2811.93,No
0222-OUAQ,Male,0,Yes,No,46,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),52.61,2218.18,No
0223-PBNT,Male,0,Yes,No,67,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,7311.37,Yes
0224-QIAW,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.72,2534.91,No
0225-RPNZ,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),60.28,4039.58,No
0226-SWAC,Female,0,No,Yes,59,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,21.9,1342.88,No
0227-TDNF,Male,0,Yes,No,67,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,118.75,7099.16,Yes
0228-UKAI,Female,1,No,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.93,784.65,Yes
0229-VRNL,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,108.5,119.47,Yes
0230-WYAO,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.0,138.91,No
0231-XFNR,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.56,245.1,No
0232-YMAU,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.32,61.37,No
0233-ZTNX,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.2,74.57,Yes
0234-AAAA,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.47,4362.38,No
0235-BHND,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.18,2582.54,Yes
0236-COAG,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.08,425.25,No
0237-DVNJ,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,89.16,850.23,No
0238-ECAM,Female,0,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.58,1598.2,Yes
0239-FJNP,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.98,3312.21,No
0240-GQAS,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.32,462.91,No
0241-HXNV,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.54,319.79,No
0242-IEAY,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),108.39,6291.93,No
0243-JLNB,Male,0,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,744.98,No
0244-KSAE,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,53.06,279.52,Yes
0245-LZNH,Female,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,614.49,No
0246-MGAK,Male,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.33,272.01,No
0247-NNNN,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),51.56,326.55,Yes
0248-OUAQ,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.43,2455.69,No
0249-PBNT,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,55.9,2866.65,No
0250-QIAW,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),33.32,88.38,No
0251-RPNZ,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,100.22,708.06,No
0252-SWAC,Female,1,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),21.9,1329.23,Yes
0253-TDNF,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1307.05,No
0254-UKAI,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,938.01,No
0255-VRNL,Female,0,Yes,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,95.02,95.07,No
0256-WYAO,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.01,70.0,No
0257-XFNR,Female,0,No,No,63,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.91,4305.54,No
0258-YMAU,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.76,63.4,Yes
0259-ZTNX,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,4937.1,No
0260-AAAA,Female,1,Yes,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.42,1604.74,Yes
0261-BHND,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,52.55,335.65,No
0262-COAG,Male,1,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.4,485.42,Yes
0263-DVNJ,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.19,1491.03,No
0264-ECAM,Female,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,103.42,5993.66,No
0265-FJNP,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.86,91.57,No
0266-GQAS,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.77,1070.17,No
0267-HXNV,Female,1,Yes,No,12,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,21.9,252.76,No
0268-IEAY,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,907.55,No
0269-JLNB,Male,0,Yes,No,48,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),40.95,1793.11,No
0270-KSAE,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,687.35,Yes
0271-LZNH,Female,0,Yes,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.67,2979.27,No
0272-MGAK,Female,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,86.25,6717.89,No
0273-NNNN,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.07,2534.67,No
0274-OUAQ,Female,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.63,1471.78,Yes
0275-PBNT,Male,0,No,Yes,12,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.74,497.74,Yes
0276-QIAW,Female,1,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,21.9,1044.93,No
0277-RPNZ,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.87,239.13,Yes
0278-SWAC,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),49.08,49.1,Yes
0279-TDNF,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.3,1030.75,No
0280-UKAI,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1119.66,No
0281-VRNL,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,42.99,2876.61,Yes
0282-WYAO,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,118.75,215.3,Yes
0283-XFNR,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.9,427.61,No
0284-YMAU,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,643.02,Yes
0285-ZTNX,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),98.07,104.98,No
0286-AAAA,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.89,2512.8,No
0287-BHND,Female,0,No,Yes,49,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),62.04,2986.15,No
0288-COAG,Male,1,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),58.02,268.4,No
0289-DVNJ,Female,1,No,Yes,43,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.84,3402.98,No
0290-ECAM,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),79.86,182.52,No
0291-FJNP,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.4,5318.61,Yes
0292-GQAS,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,959.76,No
0293-HXNV,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,18.25,18.78,No
0294-IEAY,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.22,398.1,No
0295-JLNB,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,118.39,662.41,No
0296-KSAE,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,21.9,851.19,No
0297-LZNH,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.54,77.13,No
0298-MGAK,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.66,3399.08,Yes
0299-NNNN,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,48.68,1455.92,No
0300-OUAQ,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.04,466.62,No
0301-PBNT,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.5,864.41,No
0302-QIAW,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),23.62,24.49,Yes
0303-RPNZ,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,113.34,7011.33,No
0304-SWAC,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.65,6859.7,No
0305-TDNF,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.69,372.15,No
0306-UKAI,Female,1,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,41.98,2267.55,No
0307-VRNL,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,108.57,8666.56,No
0308-WYAO,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.05,2336.99,No
0309-XFNR,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,95.29,6864.66,No
0310-YMAU,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,87.27,98.12,Yes
0311-ZTNX,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,623.57,No
0312-AAAA,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21.9,1578.77,No
0313-BHND,Female,1,Yes,No,64,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.81,3704.13,No
